id,created_at,updated_at,version,name,description,ordinal,stat_block_id,activation,legendary_cost,trigger_text,ritual,uses_reset,uses_max,recharge_min,recharge_max
9259582f-d549-5bd3-85c4-42baa5c7d082,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Ice Wall,"The devil casts Wall of Ice (level 8 version), requiring no spell components and using Intelligence as the spellcasting ability (spell save DC 17).",5,639dc600-5a69-58a8-ba9a-f9a49f36ae95,ACTION,NULL,NULL,false,RECHARGE,1,6,6
24006793-6c2a-5359-9728-cefe49b49110,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Magic Resistance,The imp has Advantage on saving throws against spells and other magical effects.,0,eac7706e-b667-5ac5-ae31-b3bf3e5c9bac,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
f0963282-73ba-5922-8dee-8bbf1eca1b7c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Sting,"Melee Attack Roll: +5, reach 5 ft. Hit: 6 (1d6 + 3) Piercing damage plus 7 (2d6) Poison damage.",1,eac7706e-b667-5ac5-ae31-b3bf3e5c9bac,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
457aa932-0b2d-51d6-91c5-b93e65ba91c5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Invisibility,"The imp casts Invisibility on itself, requiring no spell components and using Charisma as the spellcasting ability.",2,eac7706e-b667-5ac5-ae31-b3bf3e5c9bac,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
eb24f453-8fe3-5cea-b337-cb4287661395,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Shape-Shift,"The imp shape-shifts to resemble a rat (Speed 20 ft.), a raven (20 ft., Fly 60 ft.), or a spider (20 ft., Climb 20 ft.), or it returns to its true form. Its game statistics are the same in each form, except for its Speed. Any equipment it is wearing or carrying isn't transformed.",3,eac7706e-b667-5ac5-ae31-b3bf3e5c9bac,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
7c4b0828-3aed-52d6-a960-0e1b2a80e2e3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Succubus Form,"When the incubus finishes a Long Rest, it can shape-shift into a Succubus, using that stat block instead of this one. Any equipment it is wearing or carrying isn't transformed.",0,3367bac2-faa5-5174-9acd-237dd9d9fbbf,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
dbcdfa70-4859-5627-90a5-e673da1d4616,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,The incubus makes two Restless Touch attacks.,1,3367bac2-faa5-5174-9acd-237dd9d9fbbf,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
a5577dc9-b442-5c18-a685-a6dfcda15b80,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Restless Touch,"Melee Attack Roll: +7, reach 5 ft. Hit: 15 (3d6 + 5) Psychic damage, and the target is cursed for 24 hours or until the incubus dies. Until the curse ends, the target gains no benefit from finishing Short Rests.",2,3367bac2-faa5-5174-9acd-237dd9d9fbbf,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
022b1073-1bad-5c66-bc3f-5dba15afa6cb,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Spellcasting,"The incubus casts one of the following spells, requiring no Material components and using Charisma as the spellcasting ability (spell save DC 15): At Will: Disguise Self, Etherealness 1/Day Each: Dream, Hypnotic Pattern",3,3367bac2-faa5-5174-9acd-237dd9d9fbbf,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
de8180e7-e476-5f6f-9551-7cfa07e63d67,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Nightmare,"Wisdom Saving Throw: DC 15, one creature the incubus can see within 60 feet. Failure: If the target has 20 Hit Points or fewer, it has the Unconscious condition for 1 hour, until it takes damage, or until a creature within 5 feet of it takes an action to wake it. Otherwise, the target takes 18 (4d8) Psychic damage.",4,3367bac2-faa5-5174-9acd-237dd9d9fbbf,BONUS_ACTION,NULL,NULL,false,RECHARGE,1,6,6
030f287f-0464-5639-8fbf-754b7564c573,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Air Form,The stalker can enter an enemy's space and stop there. It can move through a space as narrow as 1 inch without expending extra movement to do so.,0,baafa8c2-3531-5793-a8d3-2c02e302903a,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
b38b8b96-1a04-5431-8c31-117a4e671fa8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Invisibility,The stalker has the Invisible condition.,1,baafa8c2-3531-5793-a8d3-2c02e302903a,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
f63329c2-edc3-50b5-b4e5-db4a81872a66,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,The stalker makes three Wind Swipe attacks. It can replace one attack with a use of Vortex.,2,baafa8c2-3531-5793-a8d3-2c02e302903a,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
94de8fa2-6de9-5f33-aa45-8677adf9eb40,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Wind Swipe,"Melee Attack Roll: +7, reach 5 ft. Hit: 11 (2d6 + 4) Force damage.",3,baafa8c2-3531-5793-a8d3-2c02e302903a,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
cd0a67e9-cdc6-5669-be91-4bb2c0fa9e63,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Vortex,"Constitution Saving Throw: DC 14, one Large or smaller creature in the stalker's space. Failure: 7 (1d8 + 3) Thunder damage, and the target has the Grappled condition (escape DC 13). Until the grapple ends, the target can't cast spells with a Verbal component and takes 7 (2d6) Thunder damage at the start of each of the stalker's turns.",4,baafa8c2-3531-5793-a8d3-2c02e302903a,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
f52d49df-ef39-5b74-be17-905101a928e3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Fire Absorption,"Whenever the golem is subjected to Fire damage, it regains a number of Hit Points equal to the Fire damage dealt.",0,6353a56e-4d51-5e4e-9815-7a47498e7ad7,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
50b5c4ed-8e07-571d-a2c2-e522d15a610e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Immutable Form,The golem can't shape-shift.,1,6353a56e-4d51-5e4e-9815-7a47498e7ad7,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
d93b04d3-589d-529e-98b8-2acba1c07922,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Magic Resistance,The golem has Advantage on saving throws against spells and other magical effects.,2,6353a56e-4d51-5e4e-9815-7a47498e7ad7,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
bd90ce3d-a4b3-560a-ad83-f4c1148639ff,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,"The golem makes two attacks, using Bladed Arm or Fiery Bolt in any combination.",3,6353a56e-4d51-5e4e-9815-7a47498e7ad7,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
977025c1-f016-5489-98f1-7d68aebc90ea,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Bladed Arm,"Melee Attack Roll: +12, reach 10 ft. Hit: 20 (3d8 + 7) Slashing damage plus 10 (3d6) Fire damage.",4,6353a56e-4d51-5e4e-9815-7a47498e7ad7,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
81179e90-e801-5319-adc8-46af786dd3a2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Fiery Bolt,"Ranged Attack Roll: +10, range 120 ft. Hit: 36 (8d8) Fire damage.",5,6353a56e-4d51-5e4e-9815-7a47498e7ad7,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
d8dcf373-bf1a-5b74-8eed-7c301de1c428,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Poison Breath,"Constitution Saving Throw: DC 18, each creature in a 60-foot Cone. Failure: 55 (10d10) Poison damage. Success: Half damage.",6,6353a56e-4d51-5e4e-9815-7a47498e7ad7,ACTION,NULL,NULL,false,RECHARGE,1,6,6
3c6706c3-053b-5f21-bdb6-c7bc5e35c02c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,"The knight makes two attacks, using Greatsword or Heavy Crossbow in any combination.",0,4e972e38-7089-56be-b409-0cba74ef0537,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
879f6aee-ea65-59d2-87f0-eef61c97ba4e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Greatsword,"Melee Attack Roll: +5, reach 5 ft. Hit: 10 (2d6 + 3) Slashing damage plus 4 (1d8) Radiant damage.",1,4e972e38-7089-56be-b409-0cba74ef0537,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
2ba7993b-da24-516e-bcf5-1e9079b77c8c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Heavy Crossbow,"Ranged Attack Roll: +2, range 100/400 ft. Hit: 11 (2d10) Piercing damage plus 4 (1d8) Radiant damage.",2,4e972e38-7089-56be-b409-0cba74ef0537,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
2299af3d-aecb-5673-801b-eb6a19b90b03,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Parry,"Trigger: The knight is hit by a melee attack roll while holding a weapon. Response: The knight adds 2 to its AC against that attack, possibly causing it to miss. Kobold",3,4e972e38-7089-56be-b409-0cba74ef0537,REACTION,NULL,The knight is hit by a melee attack roll while holding a weapon.,false,AT_WILL,NULL,NULL,NULL
9c912080-de24-5295-b58a-6e4e8261e2a9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Pack Tactics,The kobold has Advantage on an attack roll against a creature if at least one of the kobold's allies is within 5 feet of the creature and the ally doesn't have the Incapacitated condition.,0,e5e42c51-2f6c-5283-ab41-83068f4a3436,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
f6bcb42b-cc3d-5c37-aef0-7da0b3670d42,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Sunlight Sensitivity,"While in sunlight, the kobold has Disadvantage on ability checks and attack rolls.",1,e5e42c51-2f6c-5283-ab41-83068f4a3436,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
482048fb-aa68-5e66-9ae9-1e89e9af6725,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Dagger,"Melee or Ranged Attack Roll: +4, reach 5 ft. or range 20/60 ft. Hit: 4 (1d4 + 2) Piercing damage.",2,e5e42c51-2f6c-5283-ab41-83068f4a3436,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
ab6ed9ab-6c03-5050-bfab-623ff5a699f3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Amphibious,The kraken can breathe air and water.,0,cfcdd6a4-3b89-53a6-9557-d06ca21a1946,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
f76d5e89-0f97-51be-9b97-48c574d377ad,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Legendary Resistance,"If the kraken fails a saving throw, it can choose to succeed instead.",1,cfcdd6a4-3b89-53a6-9557-d06ca21a1946,PASSIVE,NULL,NULL,false,PER_DAY,4,NULL,NULL
43d2d959-3b6e-55a6-acef-d47aeb829026,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Siege Monster,The kraken deals double damage to objects and structures.,2,cfcdd6a4-3b89-53a6-9557-d06ca21a1946,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
cc35c4f4-e37c-5f4e-b7c3-ebacc7ef15f2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,"The kraken makes two Tentacle attacks and uses Fling, Lightning Strike, or Swallow.",3,cfcdd6a4-3b89-53a6-9557-d06ca21a1946,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
700e79ff-c555-50ce-8549-5012aa238bf7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Tentacle,"Melee Attack Roll: +17, reach 30 ft. Hit: 24 (4d6 + 10) Bludgeoning damage. The target has the Grappled condition (escape DC 20) from one of ten tentacles, and it has the Restrained condition until the grapple ends.",4,cfcdd6a4-3b89-53a6-9557-d06ca21a1946,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
617d38a1-f4da-58ec-942c-702a72005e6a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Fling,"The kraken throws a Large or smaller creature Grappled by it to a space it can see within 60 feet of itself that isn't in the air. Dexterity Saving Throw: DC 25, the creature thrown and each creature in the destination space. Failure: 18 (4d8) Bludgeoning damage, and the target has the Prone condition. Success: Half damage only.",5,cfcdd6a4-3b89-53a6-9557-d06ca21a1946,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
d3784221-c3e1-55c8-8a5c-6b4ad6f0a262,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Lightning Strike,"Dexterity Saving Throw: DC 23, one creature the kraken can see within 120 feet. Failure: 33 (6d10) Lightning damage. Success: Half damage.",6,cfcdd6a4-3b89-53a6-9557-d06ca21a1946,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
64af9354-1412-5aa4-8d13-dc6bee9b989b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Swallow,"Dexterity Saving Throw: DC 25, one creature Grappled by the kraken (it can have up to four creatures swallowed at a time). Failure: 23 (3d8 + 10) Piercing damage. If the target is Large or smaller, it is swallowed and no longer Grappled. A swallowed creature has the Restrained condition, has Total Cover against attacks and other effects outside the kraken, and takes 24 (7d6) Acid damage at the start of each of its turns. If the kraken takes 50 damage or more on a single turn from a creature inside it, the kraken must succeed on a DC 25 Constitution saving throw at the end of that turn or regurgitate all swallowed creatures, each of which falls in a space within 10 feet of the kraken with the Prone condition. If the kraken dies, any swallowed creature no longer has the Restrained condition and can escape from the corpse using 15 feet of movement, exiting Prone.",7,cfcdd6a4-3b89-53a6-9557-d06ca21a1946,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
a0672c04-1e36-5327-8025-f9488d19b4f0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Storm Bolt,The kraken uses Lightning Strike.,8,cfcdd6a4-3b89-53a6-9557-d06ca21a1946,LEGENDARY,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
727c9194-6827-5bd4-8984-628614de5a69,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Toxic Ink,"Constitution Saving Throw: DC 23, each creature in a 15-foot Emanation originating from the kraken while it is underwater. Failure: The target has the Blinded and Poisoned conditions until the end of the kraken's next turn. The kraken then moves up to its Speed. Failure or Success: The kraken can't take this action again until the start of its next turn.",9,cfcdd6a4-3b89-53a6-9557-d06ca21a1946,LEGENDARY,NULL,NULL,false,PER_ROUND,1,NULL,NULL
b14acd70-a5ce-547c-87a8-cfbd31edd79f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,The lamia makes two Claw attacks. It can replace one attack with a use of Corrupting Touch.,0,51deafbd-8649-5be8-bf4c-ea9984eb00f9,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
5d9dfa93-31a0-5fe7-bfd6-0ede6ed43204,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Claw,"Melee Attack Roll: +5, reach 5 ft. Hit: 7 (1d8 + 3) Slashing damage plus 7 (2d6) Psychic damage.",1,51deafbd-8649-5be8-bf4c-ea9984eb00f9,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
3775f2ef-0079-5353-9450-77d213f288b8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Corrupting Touch,"Wisdom Saving Throw: DC 13, one creature the lamia can see within 5 feet. Failure: 13 (3d8) Psychic damage, and the target is cursed for 1 hour. Until the curse ends, the target has the Charmed and Poisoned conditions.",2,51deafbd-8649-5be8-bf4c-ea9984eb00f9,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
8e51a7cf-7878-59fc-8618-5c2d90a87054,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Spellcasting,"The lamia casts one of the following spells, requiring no Material components and using Charisma as the spellcasting ability (spell save DC 13): At Will: Disguise Self (can appear as a Large or Medium biped), Minor Illusion 1/Day Each: Geas, Major Image, Scrying",3,51deafbd-8649-5be8-bf4c-ea9984eb00f9,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
2e58c92f-cce1-5ad3-b6eb-ca9e598b7027,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Leap,The lamia jumps up to 30 feet by spending 10 feet of movement.,4,51deafbd-8649-5be8-bf4c-ea9984eb00f9,BONUS_ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
bbd703c9-cfab-5dad-95c4-bac48755a4f9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Hellish Restoration,"If the lemure dies in the Nine Hells, it revives with all its Hit Points in 1d10 days unless it is killed by a creature under the effects of a Bless spell or its remains are sprinkled with Holy Water.",0,ca4ebfe1-7875-527f-8849-3aed5c7f1257,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
96f927ca-4bda-59c0-93d0-e48b355f21fd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Vile Slime,"Melee Attack Roll: +2, reach 5 ft. Hit: 2 (1d4) Poison damage.",1,ca4ebfe1-7875-527f-8849-3aed5c7f1257,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
92edc9e8-88c5-5cce-9a53-3c327eb0c819,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Legendary Resistance,"If the lich fails a saving throw, it can choose to succeed instead.",0,874246f2-ba2f-5948-add9-e11c8fa60fd9,PASSIVE,NULL,NULL,false,PER_DAY,4,NULL,NULL
2ef30297-33c5-5384-9b40-3f7ecc05d8c2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Spirit Jar,"If destroyed, the lich reforms in 1d10 days if it has a spirit jar, reviving with all its Hit Points. The new body appears in an unoccupied space within the lich's lair.",1,874246f2-ba2f-5948-add9-e11c8fa60fd9,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
c1cf6ae3-13f2-5c35-b1a9-a3443c979c98,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,"The lich makes three attacks, using Eldritch Burst or Paralyzing Touch in any combination.",2,874246f2-ba2f-5948-add9-e11c8fa60fd9,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
143dcdde-1e74-50fc-bc85-c3357eaa993e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Eldritch Burst,"Melee or Ranged Attack Roll: +12, reach 5 ft. or range 120 ft. Hit: 31 (4d12 + 5) Force damage.",3,874246f2-ba2f-5948-add9-e11c8fa60fd9,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
e7904b84-54ed-5e88-acd8-f6127b3be0d9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Paralyzing Touch,"Melee Attack Roll: +12, reach 5 ft. Hit: 15 (3d6 + 5) Cold damage, and the target has the Paralyzed condition until the start of the lich's next turn.",4,874246f2-ba2f-5948-add9-e11c8fa60fd9,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
256f1d92-ccdf-5538-bcf4-bd21b2e63a6d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Spellcasting,"The lich casts one of the following spells, using Intelligence as the spellcasting ability (spell save DC 20): At Will: Detect Magic, Detect Thoughts, Dispel Magic, Fireball (level 5 version), Invisibility, Lightning Bolt (level 5 version), Mage Hand, Prestidigitation 2/Day Each: Animate Dead, Dimension Door, Plane Shift 1/Day Each: Chain Lightning, Finger of Death, Power Word Kill, Scrying",5,874246f2-ba2f-5948-add9-e11c8fa60fd9,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
2161143c-8f42-5616-b5ba-c6b50f842f06,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Protective Magic,"The lich casts Counterspell or Shield in response to the spell's trigger, using the same spellcasting ability as Spellcasting.",6,874246f2-ba2f-5948-add9-e11c8fa60fd9,REACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
35c09f39-7d65-5c99-a5f2-d636e6eeb31d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Deathly Teleport,"The lich teleports up to 60 feet to an unoccupied space it can see, and each creature within 10 feet of the space it left takes 11 (2d10) Necrotic damage.",7,874246f2-ba2f-5948-add9-e11c8fa60fd9,LEGENDARY,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
7211e02d-8bc4-55d7-9ca6-3b3ab85e2c36,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Disrupt Life,"Constitution Saving Throw: DC 20, each creature that isn't an Undead in a 20-foot Emanation originating from the lich. Failure: 31 (9d6) Necrotic damage. Success: Half damage. Failure or Success: The lich can't take this action again until the start of its next turn.",8,874246f2-ba2f-5948-add9-e11c8fa60fd9,LEGENDARY,NULL,NULL,false,PER_ROUND,1,NULL,NULL
99c9109d-92d8-5bc1-968f-175c17f8bc02,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Frightening Gaze,"The lich casts Fear, using the same spellcasting ability as Spellcasting. The lich can't take this action again until the start of its next turn. Mages",9,874246f2-ba2f-5948-add9-e11c8fa60fd9,LEGENDARY,NULL,NULL,false,PER_ROUND,1,NULL,NULL
7a53d57c-5464-5e03-b612-310112845a23,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,The mage makes three Arcane Burst attacks.,0,e9358f36-6ff4-5a72-bd5e-923bc130177c,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
445b1ad7-200c-5f8f-bd62-4587bfc12409,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Arcane Burst,"Melee or Ranged Attack Roll: +6, reach 5 ft. or range 120 ft. Hit: 16 (3d8 + 3) Force damage.",1,e9358f36-6ff4-5a72-bd5e-923bc130177c,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
7b120282-f736-5527-8c0f-62d79b03f9ac,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Spellcasting,"The mage casts one of the following spells, using Intelligence as the spellcasting ability (spell save DC 14): At Will: Detect Magic, Light, Mage Armor (included in AC), Mage Hand, Prestidigitation 2/Day Each: Fireball (level 4 version), Invisibility 1/Day Each: Cone of Cold, Fly",2,e9358f36-6ff4-5a72-bd5e-923bc130177c,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
afa78321-8add-50d5-9e9a-f8de7e240583,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Misty Step,"The mage casts Misty Step, using the same spellcasting ability as Spellcasting.",3,e9358f36-6ff4-5a72-bd5e-923bc130177c,BONUS_ACTION,NULL,NULL,false,PER_DAY,3,NULL,NULL
e82729ab-1a26-5c87-9b1d-609d481b86b0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Protective Magic,"The mage casts Counterspell or Shield in response to the spell's trigger, using the same spellcasting ability as Spellcasting.",4,e9358f36-6ff4-5a72-bd5e-923bc130177c,REACTION,NULL,NULL,false,PER_DAY,3,NULL,NULL
3dfbcb86-6ac0-5457-9fa2-189f0d586fab,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Magic Resistance,The archmage has Advantage on saving throws against spells and other magical effects.,0,252f9ded-9b49-5d4d-bda3-d1141e1b97f4,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
0722111b-8c68-58a1-92da-7357329c5b36,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,The archmage makes four Arcane Burst attacks.,1,252f9ded-9b49-5d4d-bda3-d1141e1b97f4,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
5cc6756c-7669-58ce-afb0-f9c9d48d6761,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Arcane Burst,"Melee or Ranged Attack Roll: +9, reach 5 ft. or range 150 ft. Hit: 27 (4d10 + 5) Force damage.",2,252f9ded-9b49-5d4d-bda3-d1141e1b97f4,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
887e3e65-a5a2-52e2-9065-8173e8651262,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Spellcasting,"The archmage casts one of the following spells, using Intelligence as the spellcasting ability (spell save DC 17): At Will: Detect Magic, Detect Thoughts, Disguise Self, Invisibility, Light, Mage Armor (included in AC), Mage Hand, Prestidigitation 2/Day Each: Fly, Lightning Bolt (level 7 version) 1/Day Each: Cone of Cold (level 9 version), Mind Blank (cast before combat), Scrying, Teleport",3,252f9ded-9b49-5d4d-bda3-d1141e1b97f4,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
c4a776b6-6ab4-5ac8-8ab5-77d8c0a05e5c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Misty Step,"The mage casts Misty Step, using the same spellcasting ability as Spellcasting.",4,252f9ded-9b49-5d4d-bda3-d1141e1b97f4,BONUS_ACTION,NULL,NULL,false,PER_DAY,3,NULL,NULL
f2e5c0ec-7f74-5bfa-8ae1-a6423c144cb7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Protective Magic,"The archmage casts Counterspell or Shield in response to the spell's trigger, using the same spellcasting ability as Spellcasting.",5,252f9ded-9b49-5d4d-bda3-d1141e1b97f4,REACTION,NULL,NULL,false,PER_DAY,3,NULL,NULL
7c8a3e6b-b1f0-5442-91f2-18955446ed0f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Death Burst,"The magmin explodes when it dies. Dexterity Saving Throw: DC 11, each creature in a 10-foot Emanation originating from the magmin. Failure: 7 (2d6) Fire damage. Success: Half damage.",0,ff734998-0aad-5bc3-b979-d62e50842e2c,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
98855692-800d-500c-abfa-238864ef1968,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Touch,"Melee Attack Roll: +4, reach 5 ft. Hit: 7 (2d4 + 2) Fire damage. If the target is a creature or a flammable object that isn't being worn or carried, it starts burning.",1,ff734998-0aad-5bc3-b979-d62e50842e2c,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
f9341e89-20ed-5110-ae20-fa2cf05bcd48,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Ignited Illumination,"The magmin sets itself ablaze or extinguishes its flames. While ablaze, the magmin sheds Bright Light in a 10-foot radius and Dim Light for an additional 10 feet.",2,ff734998-0aad-5bc3-b979-d62e50842e2c,BONUS_ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
f35c69fe-6724-5b06-8cd5-5d1d02da8df9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,"The manticore makes three attacks, using Rend or Tail Spike in any combination.",0,2d12f026-9bcb-5cf9-8959-1f5d7d4dfac0,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
ed4c7f2a-710d-5d41-a914-bb617a551e73,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Rend,"Melee Attack Roll: +5, reach 5 ft. Hit: 7 (1d8 + 3) Slashing damage.",1,2d12f026-9bcb-5cf9-8959-1f5d7d4dfac0,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
c013ed1a-fc02-5547-bfe5-bd6072a9f98b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Tail Spike,"Ranged Attack Roll: +5, range 100/200 ft. Hit: 7 (1d8 + 3) Piercing damage.",2,2d12f026-9bcb-5cf9-8959-1f5d7d4dfac0,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
