id,created_at,updated_at,version,size,creature_type,creature_subtype,alignment,armor_class,initiative_bonus,hp_average,hp_dice_count,hp_dice_faces,hp_dice_bonus,can_hover,score_strength,score_dexterity,score_constitution,score_intelligence,score_wisdom,score_charisma,passive_perception,languages,telepathy_feet,challenge_rating,experience_points,proficiency_bonus,legendary_action_uses,spellcasting_ability,spell_save_dc,spell_attack_bonus
22b5678b-8fa5-5a6d-a7ec-bbe215df3d46,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,DRAGON,Metallic,LAWFUL_GOOD,17,2,45,6,8,18,false,19,10,17,12,11,15,14,Draconic,NULL,2.0,NULL,2,NULL,NULL,NULL,NULL
ff19a367-ce85-57fd-87fa-8ce112039f79,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,DRAGON,Metallic,LAWFUL_GOOD,18,4,168,16,10,80,false,23,10,21,14,11,19,18,"Common, Draconic",NULL,9.0,5000,4,NULL,NULL,NULL,NULL
572aabd0-686e-5187-b72d-e9db3add7d7f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,HUGE,DRAGON,Metallic,LAWFUL_GOOD,19,10,216,16,12,112,false,27,10,25,16,13,22,21,"Common, Draconic",NULL,16.0,15000,5,3,CHARISMA,19,11
61648b56-7b1e-50fb-9133-05264fd470c1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,GARGANTUAN,DRAGON,Metallic,LAWFUL_GOOD,22,14,468,24,20,216,false,30,10,29,18,15,26,26,"Common, Draconic",NULL,23.0,50000,7,3,CHARISMA,23,15
b925d03e-b635-5ff4-9a3a-55714f3801c8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,UNDEAD,NULL,LAWFUL_EVIL,14,3,13,2,8,4,false,10,16,15,6,8,5,9,Understands Common plus one other language but can't speak,NULL,0.25,50,2,NULL,NULL,NULL,NULL
3894e974-6a37-5fe6-819f-34607281077b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,UNDEAD,NULL,LAWFUL_EVIL,13,1,22,3,10,6,false,18,12,15,2,8,5,9,None,NULL,0.5,100,2,NULL,NULL,NULL,NULL
d6690be2-fe5d-5181-b5a2-a70d2f078524,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,UNDEAD,NULL,LAWFUL_EVIL,12,0,45,6,10,12,false,18,11,15,6,8,5,9,Understands Abyssal but can't speak,NULL,2.0,450,2,NULL,NULL,NULL,NULL
88e30d20-5c53-5362-ac06-23372004dcc2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,CELESTIAL,Angel,LAWFUL_GOOD,21,20,297,22,10,176,true,26,22,26,25,25,30,24,All; telepathy 120 ft.,120,21.0,33000,7,3,CHARISMA,25,NULL
762c4171-6477-5706-b8ef-2d1882f9f0e7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,UNDEAD,NULL,CHAOTIC_EVIL,12,2,22,5,8,NULL,true,1,14,11,10,10,11,10,Understands Common plus one other language but can't speak,NULL,1.0,200,2,NULL,NULL,NULL,NULL
d9fa6de6-609b-500a-b12b-5d6facdc2db1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,CELESTIAL,NULL,LAWFUL_GOOD,13,3,24,7,4,7,false,6,17,13,15,12,11,11,"Celestial, Common",NULL,1.0,200,2,NULL,NULL,NULL,NULL
e9b8bfaa-6730-5da9-a123-2ddc61ee9887,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,CELESTIAL,NULL,LAWFUL_NEUTRAL,17,10,170,20,10,60,false,18,15,16,18,18,18,18,"Celestial, Common",NULL,11.0,7200,4,3,INTELLIGENCE,16,NULL
5df859a8-4247-5372-811b-304e3921ff11,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,CELESTIAL,NULL,LAWFUL_NEUTRAL,17,12,199,19,10,95,false,22,10,20,16,23,18,22,"Celestial, Common",NULL,17.0,18000,6,3,WISDOM,20,NULL
7b035506-c08d-5e3b-9953-a27493b96e96,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,FIEND,NULL,CHAOTIC_EVIL,17,3,135,18,10,36,false,18,17,14,16,15,16,12,"Abyssal, Common",NULL,8.0,3900,3,NULL,INTELLIGENCE,14,NULL
dccc7c87-4681-5bac-9350-568e1c76e937,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,FEY,NULL,NEUTRAL_GOOD,15,4,10,4,4,NULL,false,3,18,10,14,13,11,13,"Common, Elvish, Sylvan",NULL,0.25,50,2,NULL,NULL,NULL,NULL
d66a8a58-b0c8-5f08-9ba5-db64b48dbb42,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,HUMANOID,NULL,NEUTRAL,12,4,27,6,8,NULL,false,10,15,10,12,14,16,16,Common plus one other language,NULL,1.0,200,2,NULL,NULL,NULL,NULL
92b71b91-ac6b-56d5-9de7-1eaff99c446c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,MONSTROSITY,NULL,UNALIGNED,13,3,5,2,4,NULL,false,4,16,11,2,8,6,9,None,NULL,0.125,25,2,NULL,NULL,NULL,NULL
a1bfe89a-4d20-5fcb-a3b4-bb3fee18ae2f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,HUGE,GIANT,NULL,NEUTRAL,17,5,126,11,12,55,false,23,15,20,10,12,9,14,Giant,NULL,7.0,2900,3,NULL,NULL,NULL,NULL
1e3d7463-9156-5de7-817a-663e0cbf79d2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,CONSTRUCT,NULL,UNALIGNED,18,3,220,21,10,105,false,22,9,20,3,11,1,10,Understands Common plus two other languages but can't speak,NULL,10.0,5900,4,NULL,CONSTITUTION,17,NULL
2befbad5-fc44-5196-925e-4aef0bc84a75,2026-09-08T00:00:00,2026-09-08T00:00:00,0,HUGE,GIANT,NULL,CHAOTIC_GOOD,16,7,230,20,12,100,true,29,14,20,16,20,18,20,"Common, Giant",NULL,13.0,10000,5,NULL,WISDOM,18,NULL
578daa8d-fc6b-5da1-a52f-fbc8b4d7ad22,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,FIEND,NULL,NEUTRAL_EVIL,15,3,71,13,8,13,false,8,17,13,15,12,20,15,"Abyssal, Common, Infernal; telepathy 60 ft.",60,4.0,1100,2,NULL,CHARISMA,15,NULL
f01dc9ea-555e-51ff-a7f2-16d629f7d3e9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,GARGANTUAN,MONSTROSITY,Titan,UNALIGNED,25,18,697,34,20,340,false,30,11,30,3,11,11,19,None,NULL,30.0,155000,9,3,NULL,NULL,NULL
2845034d-f87a-5f06-98f4-7f54ae895d41,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,HUMANOID,NULL,NEUTRAL,12,1,32,5,8,10,false,15,12,14,10,10,11,10,Common,NULL,0.5,100,2,NULL,NULL,NULL,NULL
3adcd839-4f14-5e6a-9ab4-62c8caf3d88f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,HUMANOID,NULL,NEUTRAL,16,2,82,11,8,33,false,17,14,16,11,10,11,10,Common plus one other language,NULL,4.0,1100,2,NULL,NULL,NULL,NULL
3a69541d-4ed4-56ef-9073-e768c6bf7342,2026-09-08T00:00:00,2026-09-08T00:00:00,0,HUGE,PLANT,NULL,CHAOTIC_GOOD,16,3,138,12,12,60,false,23,8,21,12,16,12,13,"Common, Druidic, Elvish, Sylvan",NULL,9.0,5000,4,NULL,NULL,NULL,NULL
ae1563c8-0adc-544e-9f82-5da6cab34c17,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,GIANT,NULL,CHAOTIC_EVIL,15,1,94,9,10,45,false,18,13,20,7,9,7,15,Giant,NULL,5.0,1800,3,NULL,NULL,NULL,NULL
b1e3b533-ce3e-576e-b98e-4cdebe94d7d8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SMALL,GIANT,NULL,CHAOTIC_EVIL,13,1,14,4,6,NULL,false,18,12,10,1,9,1,9,None,NULL,0.5,100,2,NULL,NULL,NULL,NULL
631e533d-18b2-5a2f-8152-df17a92aea99,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,CELESTIAL,NULL,LAWFUL_GOOD,12,8,97,13,10,26,false,18,14,15,11,17,16,13,"Celestial, Elvish, Sylvan; telepathy 120 ft.",120,5.0,1800,3,3,CHARISMA,14,NULL
f022f9a7-af46-5251-9eac-b532ad6704b2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,HUMANOID,NULL,NEUTRAL_EVIL,15,5,65,10,8,20,false,17,16,15,10,10,14,14,Common plus one other language,NULL,3.0,700,2,NULL,NULL,NULL,NULL
a628dc90-421d-5cd7-9394-f11ac9684481,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,UNDEAD,NULL,NEUTRAL_EVIL,16,3,90,12,8,36,false,16,16,16,11,10,12,13,Common plus one other language,NULL,5.0,1800,3,NULL,NULL,NULL,NULL
3a4c6071-45ce-544b-821c-32fa7b1db427,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,UNDEAD,NULL,LAWFUL_EVIL,16,14,195,23,8,92,false,18,18,18,17,15,18,17,Common plus two other languages,NULL,13.0,10000,5,3,CHARISMA,17,NULL
069c23dc-d371-5360-9dcf-9567d7805c65,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,FIEND,Demon,CHAOTIC_EVIL,15,2,152,16,10,64,false,17,15,18,8,13,8,11,Abyssal; telepathy 120 ft.,120,6.0,2300,3,NULL,NULL,NULL,NULL
f04ea9d0-7d55-593a-a41b-6fbb5299b577,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,HUMANOID,NULL,NEUTRAL,13,0,9,2,8,NULL,false,13,11,11,8,11,8,10,Common,NULL,0.125,25,2,NULL,NULL,NULL,NULL
190080e5-e870-55e0-ae7c-3badbf73ad9f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,HUMANOID,NULL,NEUTRAL,17,3,65,10,8,20,false,16,13,14,10,11,10,12,Common plus one other language,NULL,3.0,700,2,NULL,NULL,NULL,NULL
3840708e-43c7-5649-a63f-c2fc7a0494c8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,ELEMENTAL,NULL,NEUTRAL,14,2,114,12,10,48,false,18,14,18,5,10,8,10,Primordial (Aquan),NULL,5.0,1800,3,NULL,NULL,NULL,NULL
f657ecb2-3549-5870-ba69-ba43eb1f9027,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,MONSTROSITY,Lycanthrope,NEUTRAL_GOOD,15,3,135,18,8,54,false,19,10,17,11,12,12,17,Common (can't speak in bear form),NULL,5.0,1800,3,NULL,NULL,NULL,NULL
d1c9c99f-7203-5a69-af2b-4eeb0ad7af06,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,MONSTROSITY,Lycanthrope,NEUTRAL_EVIL,15,2,97,15,8,30,false,17,10,15,10,11,8,12,Common (can't speak in boar form),NULL,4.0,1100,2,NULL,NULL,NULL,NULL
cfa2ae81-694d-54b1-90f4-3f0ee7b7527c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,MONSTROSITY,Lycanthrope,LAWFUL_EVIL,13,3,60,11,8,11,false,10,16,12,11,10,8,14,Common (can't speak in rat form),NULL,2.0,450,2,NULL,NULL,NULL,NULL
115165f3-4b3a-5dc8-ac74-cca8c02719c9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,MONSTROSITY,Lycanthrope,NEUTRAL,12,2,120,16,8,48,false,17,15,16,10,13,11,15,Common (can't speak in tiger form),NULL,4.0,1100,2,NULL,NULL,NULL,NULL
4bad1953-be71-5018-bd30-ea4581d113bf,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,MONSTROSITY,Lycanthrope,CHAOTIC_EVIL,15,4,71,11,8,22,false,16,14,14,10,11,10,14,Common (can't speak in wolf form),NULL,3.0,700,2,NULL,NULL,NULL,NULL
e50a506e-d3b7-5d24-926e-e81e7546358d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,DRAGON,Chromatic,CHAOTIC_EVIL,16,2,32,5,8,10,false,14,10,14,5,10,11,14,Draconic,NULL,2.0,NULL,2,NULL,NULL,NULL,NULL
c5ae861c-ca16-5751-99f3-1cb1b5b4f951,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,DRAGON,Chromatic,CHAOTIC_EVIL,17,3,123,13,10,52,false,18,10,18,6,11,12,16,"Common, Draconic",NULL,6.0,NULL,3,NULL,NULL,NULL,NULL
42038caa-5299-5640-82b9-c0d6785a5f3a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,HUGE,DRAGON,Chromatic,CHAOTIC_EVIL,18,10,200,16,12,96,false,22,10,22,8,12,12,21,"Common, Draconic",NULL,13.0,10000,5,3,CHARISMA,14,NULL
19675f2e-3466-545b-9347-ade58f3b61ff,2026-09-08T00:00:00,2026-09-08T00:00:00,0,GARGANTUAN,DRAGON,Chromatic,CHAOTIC_EVIL,20,12,333,18,20,144,false,26,10,26,10,13,18,23,"Common, Draconic",NULL,20.0,25000,6,3,CHARISMA,18,NULL
a3d10ca4-e168-5342-b4d0-29abb40fb585,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,UNDEAD,NULL,NEUTRAL_EVIL,14,4,82,11,8,33,false,15,14,16,10,13,15,13,Common plus one other language,NULL,3.0,700,2,NULL,NULL,NULL,NULL
a8a4704e-9528-54ea-8d2f-a56a6500efd9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,UNDEAD,NULL,CHAOTIC_EVIL,19,9,27,11,4,NULL,true,1,28,10,13,14,11,12,Common plus one other language,NULL,2.0,450,2,NULL,NULL,NULL,NULL
3d4115f7-a6b5-52db-be98-72f701a51c56,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,MONSTROSITY,NULL,NEUTRAL_EVIL,13,1,75,10,10,20,false,18,13,14,7,12,8,15,"Common, Giant",NULL,3.0,700,2,NULL,NULL,NULL,NULL
63f5ecf2-41ea-5191-bc47-dd0ff4d10b69,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,FEY,NULL,NEUTRAL_EVIL,13,1,26,4,10,4,false,16,13,13,7,11,8,14,"Goblin, Worg",NULL,0.5,100,2,NULL,NULL,NULL,NULL
2cfb606a-60ec-5937-8db4-7d404c2234dc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,UNDEAD,NULL,NEUTRAL_EVIL,13,3,67,9,8,27,true,6,16,16,12,14,15,12,Common plus two other languages,NULL,5.0,1800,3,NULL,NULL,NULL,NULL
437386d3-ad75-5add-b93c-95e08194955b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,DRAGON,NULL,UNALIGNED,14,0,127,15,10,45,false,19,10,16,5,12,6,14,None,NULL,6.0,2300,3,NULL,NULL,NULL,NULL
940db73c-b87a-5957-b362-4dd008a8f48e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,ELEMENTAL,NULL,NEUTRAL,19,0,84,8,8,48,false,17,10,22,11,10,11,16,Primordial (Terran),NULL,5.0,1800,3,NULL,NULL,NULL,NULL
16a54f39-cfd0-537b-b00e-9f569df859f9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,UNDEAD,NULL,NEUTRAL_EVIL,8,-2,15,2,8,6,false,13,6,16,3,6,5,8,Understands Common plus one other language but can't speak,NULL,0.25,50,2,NULL,NULL,NULL,NULL
ff5d8236-515f-5ded-abaa-8977de7c767a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,UNDEAD,NULL,NEUTRAL_EVIL,8,-2,85,9,10,36,false,19,6,18,3,6,5,8,Understands Common and Giant but can't speak,NULL,2.0,450,2,NULL,NULL,NULL,NULL
92704688-06ee-5568-8d8d-f96236d31913,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,Dinosaur,UNALIGNED,13,1,51,6,10,18,false,19,13,17,2,12,5,15,None,NULL,2.0,450,2,NULL,NULL,NULL,NULL
18edc8a1-a7f7-5c04-a2f5-5d6ac7ff11d3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,HUGE,BEAST,Dinosaur,UNALIGNED,15,0,68,8,12,16,false,19,11,15,2,12,5,11,None,NULL,3.0,700,2,NULL,NULL,NULL,NULL
0f40b883-5a58-5794-b906-82035d172021,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,12,2,19,3,8,6,false,16,14,14,6,12,7,13,None,NULL,0.5,100,2,NULL,NULL,NULL,NULL
e22efba4-26f1-54a0-b7c4-4ff7bc0ab9ce,2026-09-08T00:00:00,2026-09-08T00:00:00,0,HUGE,BEAST,Dinosaur,UNALIGNED,17,3,90,12,12,12,false,18,16,13,4,14,6,12,None,NULL,4.0,1100,2,NULL,NULL,NULL,NULL
4d838837-aedb-548e-9e93-b49886272f9a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SMALL,BEAST,NULL,UNALIGNED,12,2,3,1,6,NULL,false,8,14,11,4,12,6,11,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
3704d23d-4c5e-55dc-84eb-a74e032a47e3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,BEAST,NULL,UNALIGNED,11,0,5,1,4,3,false,10,11,16,2,12,5,13,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
7e669169-90c6-5e3e-b505-9e4ff1e037bb,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,BEAST,NULL,UNALIGNED,12,2,1,1,4,-1,false,2,15,8,2,12,4,11,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
e8fa0610-fcd4-578b-a004-9b02f3e12e79,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,11,1,19,3,8,6,false,15,12,14,2,12,7,15,None,NULL,0.5,100,2,NULL,NULL,NULL,NULL
fbf352de-cd2c-5bff-9e7d-2a8484f77e27,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SMALL,BEAST,NULL,UNALIGNED,12,2,7,2,6,NULL,false,6,14,10,3,14,5,16,None,NULL,0.125,25,2,NULL,NULL,NULL,NULL
dba98ca4-777a-5292-9627-6dc3d8329dfa,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,11,0,13,2,8,4,false,13,11,14,2,9,5,9,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
8ad6b35d-fff5-56c8-baca-948e73b089d6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,11,1,22,3,10,6,false,17,12,15,2,13,7,13,None,NULL,1.0,200,2,NULL,NULL,NULL,NULL
b6f94207-b056-56fd-9747-762bbe4f62d1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,10,-1,17,2,10,6,false,15,8,17,2,11,5,10,None,NULL,0.125,25,2,NULL,NULL,NULL,NULL
e183bc79-04bb-5372-9169-b047f0e7fcd6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,BEAST,NULL,UNALIGNED,12,2,2,1,4,NULL,false,3,15,10,3,12,7,13,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
8ee1744b-2bf5-5117-9808-7ac72a68ca02,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,13,2,13,2,10,2,false,15,14,12,1,10,3,12,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
4d370c01-4309-5e7d-a5d9-d51320c84a17,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,BEAST,NULL,UNALIGNED,11,0,3,1,4,1,false,6,11,12,1,8,2,9,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
2b88b661-117c-51b2-8b74-279854c1b565,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,12,0,13,2,10,2,false,15,10,13,2,10,5,10,None,NULL,0.5,100,2,NULL,NULL,NULL,NULL
027e374f-1431-505c-8ca2-061b30f0a547,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,13,3,4,1,8,NULL,false,11,16,11,2,14,5,14,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
581ffc25-bb48-5abb-8d11-a0fd283cdd51,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,14,2,22,3,10,6,false,17,15,15,3,12,7,15,None,NULL,1.0,200,2,NULL,NULL,NULL,NULL
15ef5b28-bc68-50f0-844f-48a1fa78e40b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,10,0,15,2,10,4,false,18,10,15,2,11,7,10,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
bd286536-4c3c-53bc-bc3f-d62098bdc7c5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SMALL,BEAST,NULL,UNALIGNED,12,2,4,1,6,1,false,6,15,12,2,14,7,16,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
77d8fc42-d344-5b9c-804d-aac44d28e38c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,HUGE,BEAST,NULL,UNALIGNED,12,-1,76,8,12,24,false,22,9,17,3,11,6,10,None,NULL,4.0,1100,2,NULL,NULL,NULL,NULL
4d0cc8d8-ecf9-56dd-9ede-83defb697727,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,10,0,11,2,10,NULL,false,16,10,11,2,10,6,12,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
a3920a7b-d766-5442-b584-de6729fc059b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,MONSTROSITY,NULL,UNALIGNED,14,2,5,2,4,NULL,false,4,15,11,2,12,5,11,None,NULL,0.125,25,2,NULL,NULL,NULL,NULL
7a085fe5-878b-56af-a2e9-3f0fb62efc2d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,BEAST,NULL,UNALIGNED,11,1,1,1,4,-1,false,1,13,8,1,8,3,11,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
c3c4447d-d53b-54e0-849b-acea0f269941,2026-09-08T00:00:00,2026-09-08T00:00:00,0,HUGE,BEAST,NULL,UNALIGNED,12,5,168,16,12,64,false,23,14,18,5,12,7,14,None,NULL,7.0,2900,3,NULL,NULL,NULL,NULL
460f5a70-c348-5f39-92f1-37f1daea128f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,13,0,15,2,8,6,false,13,10,17,2,12,5,13,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
f6e2ab23-a44c-5809-8a57-569bf87665ab,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,13,3,22,4,10,NULL,false,15,16,11,2,12,6,11,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
e0b6604b-fd2e-54cd-bd8b-8a7238ef5e58,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,13,0,42,5,10,15,false,17,10,16,2,7,5,8,None,NULL,2.0,450,2,NULL,NULL,NULL,NULL
d06d792a-0b72-5500-97c2-7a2734774638,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SMALL,BEAST,NULL,UNALIGNED,14,2,9,2,6,2,false,5,14,12,1,7,3,8,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
75955c5b-486d-587d-b3a3-c3093ac273bf,2026-09-08T00:00:00,2026-09-08T00:00:00,0,HUGE,BEAST,NULL,UNALIGNED,12,2,60,8,12,8,false,19,14,12,1,10,3,12,None,NULL,2.0,450,2,NULL,NULL,NULL,NULL
d87be2e4-fb8e-5dd5-a4e7-76df0b0d9cad,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,15,1,13,3,8,NULL,false,13,13,11,1,9,3,9,None,NULL,0.125,25,2,NULL,NULL,NULL,NULL
478baab9-87bd-546b-8fcf-ad8da7d9d1fd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,HUGE,BEAST,NULL,UNALIGNED,14,-1,85,9,12,27,false,21,9,17,2,10,7,10,None,NULL,5.0,1800,3,NULL,NULL,NULL,NULL
913450cc-5e2c-5fb3-8705-5128e36f9efd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,CELESTIAL,NULL,NEUTRAL_GOOD,13,3,26,4,10,4,false,16,17,13,8,14,10,16,Celestial; understands Common and Primordial (Auran) but can't speak them,NULL,1.0,200,2,NULL,NULL,NULL,NULL
2d5e9b1e-44d6-5725-bd4e-fb25c296e462,2026-09-08T00:00:00,2026-09-08T00:00:00,0,HUGE,CELESTIAL,NULL,NEUTRAL_GOOD,14,6,42,5,12,10,false,19,18,14,7,14,10,14,"Celestial; understands Common, Elvish, and Sylvan but can't speak them",NULL,2.0,450,2,NULL,NULL,NULL,NULL
6564e3d3-b0c6-5412-b3d6-cf949797b340,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SMALL,BEAST,NULL,UNALIGNED,13,0,4,1,6,1,false,8,10,12,1,7,3,8,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
3aa55d3f-d417-5980-9403-85590374a7cd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,11,1,18,4,8,NULL,false,12,13,11,2,10,3,12,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
6973e0ef-9840-5b46-8352-b6ce443262b8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,11,1,19,3,10,3,false,17,13,12,3,12,6,13,None,NULL,0.5,100,2,NULL,NULL,NULL,NULL
aabb5741-b2ed-53fb-90c9-194eef10f36c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,12,2,45,6,10,12,false,16,14,14,2,12,7,13,None,NULL,1.0,200,2,NULL,NULL,NULL,NULL
1058ea9a-cdae-5a42-9cd6-426cacacd53a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,12,1,19,3,10,3,false,15,12,13,2,10,5,10,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
46ff34df-1bd3-5e91-a2bd-37960bea0a03,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,11,1,45,7,10,7,false,17,13,13,5,10,4,14,None,NULL,1.0,200,2,NULL,NULL,NULL,NULL
475622ca-91c4-5069-99b6-59d4f6faae01,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,CELESTIAL,NULL,NEUTRAL,12,2,19,3,10,3,false,13,15,12,10,14,10,16,"Celestial; understands Common, Elvish, and Sylvan but can't speak them",NULL,0.25,50,2,NULL,NULL,NULL,NULL
24f1f770-8a07-548a-9483-3a4a57422c30,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SMALL,BEAST,NULL,UNALIGNED,13,3,7,2,6,NULL,false,7,16,11,2,10,4,12,None,NULL,0.125,25,2,NULL,NULL,NULL,NULL
4e913c2b-f884-5a7a-ba94-822c8cd7f92f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,15,1,52,7,10,14,false,16,13,15,1,9,3,9,None,NULL,3.0,700,2,NULL,NULL,NULL,NULL
